"ABS Active","ABS Enabled","AID Allow Tire Blankets","AID Auto Blip","AID Auto Clutch","AID Auto Shift","AID Fuel Rate","AID Ideal Line","AID Mech Damage","AID Stability","AID Tire Wear Rate","Air Density","Air Temp","Ballast","Best Lap Delta","Best Lap Time","Brake Bias","Brake Pos","Brake Temp FL","Brake Temp FR","Brake Temp RL","Brake Temp RR","CG Accel Lateral","CG Accel Longitudinal","CG Accel Vertical","CG Height","Camber FL","Camber FR","Camber RL","Camber RR","Car Coord X","Car Coord Y","Car Coord Z","Car Damage Front","Car Damage Left","Car Damage Rear","Car Damage Right","Car Pos Norm","Caster FL","Caster FR","Chassis Pitch Angle","Chassis Pitch Rate","Chassis Roll Angle","Chassis Roll Rate","Chassis Velocity X","Chassis Velocity Y","Chassis Velocity Z","Chassis Yaw Rate","Clutch Pos","DRS Active","DRS Available","Drive Train Speed","ERS Heat Charging","ERS Is Charging","ERS Max Energy","ERS Power Level","ERS Recovery Level","Engine Brake Setting","Engine Limiter","Engine RPM","Flags","Fuel Level","Gear","Ground Speed","HR Sample Clock","In Pit","KERS Charge","KERS Deployed Energy","KERS Input","KERS Max Energy","LR Sample Clock","Lap Invalidated","Lap Time","Lap Time2","Last Lap Time","Last Sector Time","MR Sample Clock","Max Fuel","Max Power","Max RPM","Max Sus Travel FL","Max Sus Travel FR","Max Sus Travel RL","Max Sus Travel RR","Max Torque","Max Turbo Boost","Num Tires Off Track","Penalties Enabled","Position","Raw Data Sample Rate","Ride Height FL","Ride Height FR","Ride Height RL","Ride Height RR","Road Temp","Self Align Torque FL","Self Align Torque FR","Self Align Torque RL","Self Align Torque RR","Session Lap Count","Session Time Left","Steering Angle","Surface Grip","Suspension Travel FL","Suspension Travel FR","Suspension Travel RL","Suspension Travel RR","TC Active","TC Enabled","Throttle Pos","Tire Dirt Level FL","Tire Dirt Level FR","Tire Dirt Level RL","Tire Dirt Level RR","Tire Load FL","Tire Load FR","Tire Load RL","Tire Load RR","Tire Loaded Radius FL","Tire Loaded Radius FR","Tire Loaded Radius RL","Tire Loaded Radius RR","Tire Pressure FL","Tire Pressure FR","Tire Pressure RL","Tire Pressure RR","Tire Radius FL","Tire Radius FR","Tire Radius RL","Tire Radius RR","Tire Rubber Grip FL","Tire Rubber Grip FR","Tire Rubber Grip RL","Tire Rubber Grip RR","Tire Slip Angle FL","Tire Slip Angle FR","Tire Slip Angle RL","Tire Slip Angle RR","Tire Slip Ratio FL","Tire Slip Ratio FR","Tire Slip Ratio RL","Tire Slip Ratio RR","Tire Temp Core FL","Tire Temp Core FR","Tire Temp Core RL","Tire Temp Core RR","Tire Temp Inner FL","Tire Temp Inner FR","Tire Temp Inner RL","Tire Temp Inner RR","Tire Temp Middle FL","Tire Temp Middle FR","Tire Temp Middle RL","Tire Temp Middle RR","Tire Temp Outer FL","Tire Temp Outer FR","Tire Temp Outer RL","Tire Temp Outer RR","Toe In FL","Toe In FR","Toe In RL","Toe In RR","Turbo Boost","Wheel Angular Speed FL","Wheel Angular Speed FR","Wheel Angular Speed RL","Wheel Angular Speed RR","Wind Direction","Wind Speed"
"","","","","","","","","%","%","","kg/m3","C","kg","s","s","%","%","C","C","C","C","G","G","G","mm","deg","deg","deg","deg","m","m","m","","","","","","deg","deg","deg","deg/s","deg","deg/s","m/s","m/s","m/s","deg/s","%","","","rad/s","","","MJ","","","","","rpm","","l","","km/h","","","%","kJ","%","MJ","","","s","s","s","s","","l","hp","rpm","mm","mm","mm","mm","N.m","","","","","Hz","mm","mm","mm","mm","C","N.m","N.m","N.m","N.m","","s","deg","%","mm","mm","mm","mm","","","%","","","","","N","N","N","N","mm","mm","mm","mm","psi","psi","psi","psi","mm","mm","mm","mm","%","%","%","%","deg","deg","deg","deg","%","%","%","%","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","deg","deg","deg","deg","","rad/s","rad/s","rad/s","rad/s","deg","km/h"


"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.18560","26","0","0.000","0.00","69.999999000","0.00","26.00","26.00","26.00","26.00","-0.015","0.275","0.0013","409.98","-2.638","-2.078","-0.192","-0.135","292.88","-317.64","-3.950","0.0000","0.000","0.0000","0.000","0.9104","-7.016502","-7.016502","-1.916","0.287","5.726","-0.31","1.11","0.010","0.0007","0.28","38.28","0","0","4.32","0","0","0","0","0","0","0.0000","9774","0.0000","18","1.0000","4.00","1.0000","0","0","0","0","0","1.0000","0","0.85","0.85","0.00","0.000","1.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","20.000","66.67","85.31","85.31","96.71","96.71","23","-2.30","4.216","1.98","2.56","0.0000","-0.86","6.98","100","26.60","29.50","39.64","44.06","0","0","59.77","0.0000","0.0000","0.0000","0.0000","1124","1189.5","1693","1894.8","265.521","265.254","263.260","262.457","21.6800","21.6800","19.6800","19.6800","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","-0.05","0.47","0.29","0.29","-0.21","-0.17","2.24","2.65","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","0.718","-0.529","0.0703","-0.0703","0","4.06","4.03","4.13","4.13","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.18560","26","0","0.000","0.00","69.999999000","0.00","26.00","26.00","26.00","26.00","-0.001","0.307","-0.0015","410.13","-2.627","-2.061","-0.187","-0.140","292.82","-317.66","-3.952","0.0000","0.000","0.0000","0.000","0.9104","-7.016502","-7.016502","-1.900","0.386","5.712","-0.02","1.28","0.014","-0.0002","0.23","38.67","0","0","4.92","0","0","0","0","0","0","0.0000","9768","0.0000","18","1.0000","4.61","0.0000","0","0","0","0","0","1.0000","0","0.91","0.91","0.00","0.000","0.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","20.000","83.33","85.31","85.31","96.71","96.71","23","-1.75","4.007","2.35","2.99","0.0000","-0.91","6.98","100","26.46","28.88","39.91","44.20","0","0","59.77","0.0000","0.0000","0.0000","0.0000","1116","1168.0","1689","1911.5","265.550","265.346","263.269","262.396","21.6800","21.6800","19.6800","19.6800","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","0.06","0.45","0.35","0.35","-0.13","-0.14","2.48","2.90","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","0.722","-0.513","0.0685","-0.0685","0","4.68","4.66","4.78","4.78","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.18560","26","0","0.000","0.00","69.999999000","0.00","26.00","26.00","26.00","26.00","-0.008","0.342","-0.0056","410.27","-2.635","-2.065","-0.187","-0.213","292.77","-317.69","-3.954","0.0000","0.000","0.0000","0.000","0.9104","-7.016502","-7.016502","-1.888","0.351","5.715","0.08","1.41","0.015","0.0008","0.31","39.45","0","0","5.40","0","0","0","0","0","0","0.0000","9755","0.0000","18","1.0000","5.10","1.0000","0","0","0","0","0","1.0000","0","0.95","0.95","0.00","0.000","1.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","20.000","66.67","85.31","85.31","96.71","96.71","23","-1.82","3.696","2.21","2.88","0.0000","-0.94","6.98","100","26.21","28.48","40.01","44.34","0","0","59.77","0.0000","0.0000","0.0000","0.0000","1107","1164.6","1678","1897.4","265.591","265.358","263.320","262.442","21.6800","21.6800","19.6800","19.6800","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","0.04","0.38","0.35","0.35","-0.19","-0.19","2.94","3.38","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","0.728","-0.503","0.0686","-0.0686","0","5.16","5.15","5.32","5.32","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.18560","26","0","0.000","0.00","69.999999000","0.00","26.00","26.00","26.00","26.00","-0.008","0.348","-0.0077","410.46","-2.567","-2.063","-0.200","-0.199","292.69","-317.73","-3.957","0.0000","0.000","0.0000","0.000","0.9105","-7.016502","-7.016502","-1.869","0.367","5.722","0.18","1.60","0.020","0.0059","0.39","39.84","0","0","6.14","0","0","0","0","0","0","0.0000","9726","0.0000","18","1.0000","5.77","0.0000","0","0","0","0","0","0.0000","0","1.01","1.01","0.00","0.000","0.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","20.000","66.67","85.31","85.31","96.71","96.71","23","-1.58","3.693","2.09","2.72","0.0000","-1.00","6.98","100","25.83","28.08","40.08","44.33","0","0","59.77","0.0000","0.0000","0.0000","0.0000","1093","1157.3","1700","1909.9","265.648","265.390","263.236","262.400","21.6800","21.6800","19.6800","19.6800","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","0.08","0.39","0.33","0.33","-0.17","-0.17","2.97","3.47","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","0.738","-0.493","0.0677","-0.0677","0","5.88","5.84","6.05","6.05","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.18560","26","0","0.000","0.00","69.999999000","0.00","26.00","26.00","26.00","26.00","-0.005","0.342","-0.0042","410.51","-2.582","-2.055","-0.214","-0.186","292.63","-317.76","-3.960","0.0000","0.000","0.0000","0.000","0.9105","-7.016502","-7.016502","-1.858","0.229","5.732","0.29","1.74","0.022","0.0089","0.37","40.63","0","0","6.76","0","0","0","0","0","0","0.0000","9702","0.0000","18","1.0000","6.27","1.0000","0","0","0","0","0","0.0000","0","1.05","1.05","0.00","0.000","1.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","20.000","66.67","85.31","85.31","96.71","96.71","23","-1.55","3.681","2.18","2.83","0.0000","-1.05","6.98","100","25.56","27.96","40.23","44.44","0","0","59.77","0.0000","0.0000","0.0000","0.0000","1089","1161.3","1705","1919.6","265.662","265.378","263.211","262.357","21.6800","21.6800","19.6800","19.6800","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","0.09","0.38","0.34","0.35","-0.16","-0.17","2.92","3.42","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","0.745","-0.490","0.0669","-0.0669","0","6.39","6.36","6.62","6.62","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.18560","26","0","0.000","0.00","69.999999000","0.00","26.00","26.00","26.00","26.00","-0.003","0.390","0.0096","410.44","-2.602","-2.298","-0.287","-0.169","292.54","-317.80","-3.964","0.0000","0.000","0.0000","0.000","0.9106","-7.016502","-7.016502","-1.845","0.472","5.744","0.10","1.94","0.023","0.0087","0.39","44.92","0","0","7.59","0","0","0","0","0","0","0.0000","9617","0.0000","18","1.0000","6.98","0.0000","0","0","0","0","0","0.0000","0","1.10","1.10","0.00","0.000","0.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","20.000","66.67","85.31","85.31","96.71","96.71","23","-1.56","3.940","2.12","2.79","0.0000","-1.10","6.98","100","25.30","28.13","40.38","44.56","0","0","59.77","0.0000","0.0000","0.0000","0.0000","1077","1206.4","1726","1934.0","265.705","265.193","263.147","262.302","21.6800","21.6800","19.6800","19.6800","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","0.08","0.37","0.36","0.37","-0.18","-0.19","3.61","4.09","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","0.752","-0.495","0.0662","-0.0662","0","7.10","7.07","7.43","7.43","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.18560","26","0","0.000","0.00","69.999999000","0.00","26.00","26.00","26.00","26.00","-0.007","0.431","0.0028","410.66","-2.538","-1.896","-0.311","-0.145","292.43","-317.86","-3.968","0.0000","0.000","0.0000","0.000","0.9106","-7.016502","-7.016502","-1.802","0.821","5.746","0.18","2.18","0.026","0.0082","0.48","47.66","0","0","8.53","0","0","0","0","0","0","0.0000","9458","0.0000","18","1.0000","7.86","1.0000","0","0","0","0","0","0.0000","0","1.16","1.16","0.00","0.000","1.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","20.000","66.67","105.57","105.57","105.68","105.68","23","-1.44","3.537","2.05","2.66","0.0000","-1.16","6.98","100","24.66","27.63","40.85","44.73","0","0","59.77","0.0000","0.0000","0.0000","0.0000","1049","1129.3","1777","1963.2","265.818","265.496","262.930","262.187","21.6800","21.6800","19.6800","19.6800","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","0.09","0.40","0.36","0.36","-0.21","-0.21","4.08","4.54","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","0.769","-0.482","0.0624","-0.0624","0","8.01","7.97","8.38","8.38","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.18560","26","0","0.000","0.00","69.999999000","0.00","26.00","26.00","26.00","26.00","-0.009","0.463","0.0030","410.80","-2.562","-1.895","-0.325","-0.285","292.34","-317.90","-3.973","0.0000","0.000","0.0000","0.000","0.9107","-7.016502","-7.016502","-1.768","0.813","5.756","0.21","2.38","0.029","0.0080","0.52","50.00","0","0","9.36","0","0","0","0","0","0","0.0000","9348","0.0000","18","1.0000","8.57","0.0000","0","0","0","0","0","0.0000","0","1.21","1.21","0.00","0.000","0.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","20.000","83.33","106.28","106.28","105.20","105.20","23","-1.51","3.477","1.97","2.70","0.0000","-1.20","6.98","100","24.07","27.10","41.24","45.06","0","0","62.11","0.0000","0.0000","0.0000","0.0000","1018","1109.0","1793","1985.0","265.939","265.576","262.861","262.096","21.6800","21.6800","19.6800","19.6800","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","0.07","0.40","0.37","0.37","-0.23","-0.22","4.56","5.03","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","0.784","-0.469","0.0610","-0.0610","0","8.73","8.69","9.20","9.20","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.18560","26","0","0.000","0.00","69.999999000","0.00","26.00","26.00","26.00","26.00","-0.009","0.488","-0.0032","411.01","-2.583","-1.897","-0.337","-0.273","292.24","-317.95","-3.976","0.0000","0.000","0.0000","0.000","0.9107","-7.016502","-7.016502","-1.737","0.774","5.763","0.20","2.58","0.032","0.0099","0.59","52.78","0","0","10.22","0","0","0","0","0","0","0.0000","9224","0.0000","18","1.0000","9.27","1.0000","0","0","0","0","0","0.0000","0","1.25","1.25","0.00","0.000","1.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","20.000","83.33","106.99","106.99","104.85","104.85","23","-1.52","3.496","1.93","2.62","0.0000","-1.25","6.98","100","23.46","26.54","41.56","45.31","0","0","62.11","0.0000","0.0000","0.0000","0.0000","997","1086.5","1805","1990.4","266.022","265.667","262.817","262.075","21.6800","21.6800","19.6800","19.6800","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","0.06","0.42","0.37","0.38","-0.23","-0.23","4.98","5.47","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","40.000","0.800","-0.455","0.0597","-0.0597","0","9.44","9.39","10.02","10.02","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.18560","26","0","0.000","0.00","69.999999000","0.00","26.00","26.00","26.00","26.00","-0.011","0.522","-0.0118","411.37","-2.619","-1.907","-0.343","-0.252","292.10","-318.02","-3.981","0.0000","0.000","0.0000","0.000","0.9108","-7.016502","-7.016502","-1.695","0.794","5.777","0.35","2.88","0.036","0.0155","0.64","53.98","0","0","11.27","0","0","0","0","0","0","0.0000","9020","0.0000","18","1.0000","10.37","0.0000","0","0","0","0","0","0.0000","0","1.31","1.31","0.00","0.000","0.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","20.000","55.56","108.18","108.18","104.49","104.49","23","-1.56","3.373","1.93","2.56","0.0000","-1.30","6.98","100","22.58","25.62","41.95","45.64","0","0","62.50","0.0000","0.0000","0.0000","0.0000","966","1025.1","1835","2014.4","266.148","265.909","262.700","261.985","21.6800","21.6800","19.6800","19.6800","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","0.04","0.45","0.38","0.38","-0.25","-0.25","5.39","5.89","40.000","40.000","40.000","40.000","39.996","39.996","39.997","39.997","39.996","39.996","39.997","39.997","39.996","39.996","39.997","39.997","0.824","-0.431","0.0582","-0.0582","0","10.56","10.50","11.11","11.11","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.18560","26","0","0.000","0.00","69.999999000","0.00","26.00","26.00","26.00","26.00","-0.016","0.549","-0.0120","411.60","-2.689","-1.861","-0.365","-0.273","291.98","-318.08","-3.986","0.0000","0.000","0.0000","0.000","0.9109","-7.016502","-7.016502","-1.671","0.401","5.803","0.72","3.11","0.040","0.0222","0.71","56.75","0","0","12.44","0","0","0","0","0","0","0.0000","8853","0.0000","18","1.0000","11.21","1.0000","0","0","0","0","0","0.0000","0","1.36","1.36","0.00","0.000","1.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","20.000","66.67","108.93","108.93","104.41","104.41","23","-1.72","3.347","1.74","2.34","0.0000","-1.35","6.98","100","22.04","24.78","42.24","45.97","0","0","62.50","0.0000","0.0000","0.0000","0.0000","963","1021.0","1840","2016.3","266.169","265.929","262.674","261.967","21.6799","21.6799","19.6799","19.6799","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","0.01","0.45","0.38","0.38","-0.27","-0.26","6.00","6.52","39.999","39.999","39.999","39.999","39.983","39.984","39.989","39.990","39.983","39.983","39.989","39.989","39.983","39.983","39.989","39.990","0.839","-0.409","0.0578","-0.0578","0","11.39","11.33","12.22","12.22","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.18560","26","0","0.000","0.00","69.999999000","0.00","26.00","26.00","26.00","26.00","-0.014","0.581","-0.0044","411.66","-2.743","-1.904","-0.210","-0.240","291.82","-318.15","-3.993","0.0000","0.000","0.0000","0.000","0.9110","-7.016502","-7.016502","-1.655","0.455","5.849","0.96","3.40","0.046","0.0281","0.77","59.13","0","0","13.55","0","0","0","0","0","0","0.0000","8623","0.0000","18","1.0000","12.24","0.0000","0","0","0","0","0","0.0000","0","1.41","1.41","0.00","0.000","0.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","20.000","55.56","109.29","109.29","104.43","104.43","23","-1.75","3.594","1.80","2.24","0.0000","-1.41","6.98","100","21.71","24.36","42.37","46.29","0","0","62.50","0.0000","0.0000","0.0000","0.0000","949","1068.6","1839","2038.6","266.213","265.761","262.669","261.885","21.6799","21.6799","19.6799","19.6799","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","0.00","0.46","0.39","0.39","-0.28","-0.27","6.60","7.16","39.999","39.999","39.999","39.999","39.971","39.972","39.981","39.983","39.971","39.971","39.981","39.982","39.970","39.971","39.981","39.983","0.848","-0.398","0.0590","-0.0590","0","12.44","12.38","13.33","13.33","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.18560","26","0","0.000","0.00","69.999999000","0.00","26.00","26.00","26.00","26.00","-0.005","0.631","0.0055","411.67","-2.822","-1.870","-0.367","-0.271","291.65","-318.24","-4.000","0.0000","0.000","0.0000","0.000","0.9111","-7.016502","-7.016502","-1.620","0.947","5.876","0.18","3.74","0.049","0.0298","0.84","62.31","0","0","15.11","0","0","0","0","0","0","0.0000","8306","0.0000","18","1.0000","13.45","1.0000","0","0","0","0","0","0.0000","0","1.46","1.46","0.00","0.000","1.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","20.000","66.67","109.59","109.59","104.20","104.20","23","-1.62","3.610","1.73","2.28","0.0000","-1.46","6.98","100","21.31","24.49","42.47","46.78","0","0","62.50","0.0000","0.0000","0.0000","0.0000","932","1027.4","1863","2097.5","266.286","265.894","262.635","261.653","21.6798","21.6798","19.6798","19.6798","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","0.04","0.50","0.45","0.46","-0.30","-0.30","7.70","8.27","39.998","39.998","39.998","39.999","39.958","39.959","39.975","39.977","39.957","39.958","39.974","39.976","39.956","39.957","39.974","39.977","0.859","-0.401","0.0620","-0.0620","0","13.68","13.62","14.87","14.87","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.18560","26","0","0.000","0.00","69.999999000","0.00","26.00","26.00","26.00","26.00","-0.014","0.679","0.0085","411.69","-2.841","-1.873","-0.407","-0.333","291.49","-318.31","-4.007","0.0000","0.000","0.0000","0.000","0.9112","-7.016502","-7.016502","-1.576","1.159","5.882","0.34","4.02","0.050","0.0296","0.88","67.06","0","0","16.56","0","0","0","0","0","0","0.0000","7981","0.0000","18","1.0000","14.49","0.0000","0","0","0","0","0","1.0000","0","1.51","1.51","0.00","0.000","0.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","20.000","66.67","110.29","110.29","103.50","103.50","23","-1.64","3.514","1.38","1.82","0.0000","-1.50","6.98","100","20.83","23.95","42.93","47.28","0","0","62.50","0.0000","0.0000","0.0000","0.0000","905","992.3","1945","2104.9","266.382","266.039","262.264","261.616","21.6797","21.6798","19.6798","19.6798","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","0.02","0.52","0.42","0.43","-0.32","-0.32","8.99","9.53","39.998","39.998","39.998","39.998","39.947","39.948","39.970","39.974","39.946","39.947","39.969","39.973","39.945","39.947","39.970","39.974","0.872","-0.387","0.0611","-0.0611","0","14.75","14.67","16.26","16.26","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.18560","26","0","0.000","0.00","69.999999000","0.00","26.00","26.00","26.00","26.00","-0.024","0.735","0.0011","411.94","-2.835","-2.032","-0.429","-0.311","291.33","-318.39","-4.013","0.0000","0.000","0.0000","0.000","0.9113","-7.016502","-7.016502","-1.527","1.347","5.899","0.42","4.32","0.055","0.0314","0.85","71.43","0","0","18.25","0","0","0","0","0","0","0.0000","7599","0.0000","18","1.0000","15.54","1.0000","0","0","0","0","0","1.0000","0","1.55","1.55","0.00","0.000","1.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","20.000","66.67","111.35","111.35","102.79","102.79","23","-1.64","3.463","0.93","1.20","0.0000","-1.55","6.98","100","19.98","23.33","43.38","47.69","0","0","62.50","0.0000","0.0000","0.0000","0.0000","831","965.5","1984","2111.4","266.664","266.133","262.104","261.591","21.6797","21.6797","19.6797","19.6797","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","-0.02","0.51","0.42","0.42","-0.36","-0.35","11.35","11.86","39.998","39.998","39.998","39.998","39.938","39.939","39.969","39.973","39.936","39.938","39.967","39.972","39.935","39.937","39.968","39.972","0.896","-0.371","0.0596","-0.0596","0","15.79","15.73","17.87","17.87","-50","0"
